ID,x1,y1,x2,y2,c
-10full-1seq0.jpeg,32.0,31.0,271.0,280.0,0.0
-10full-1seq1.jpeg,28.19899711423269,31.0,277.290138289955,270.0,0.0
-10full-1seq2.jpeg,66.18515739438841,0.0,299.2314862478689,233.0,0.0
-10full-1seq3.jpeg,30.866883000658532,18.999999999999943,269.8362997799505,268.0,0.0
-10full-1seq4.jpeg,28.755920680438958,19.999999999999943,268.3885930174303,269.0,0.0
-10full-1seq5.jpeg,43.11732316310016,9.99999999999998,291.5105979070471,249.00000000000003,0.0
-10full-10seq0.jpeg,76.0,80.0,253.0,249.0,0.0
-10full-10seq1.jpeg,48.19301262617811,81.0,217.79534552215117,258.0,0.0
-10full-10seq2.jpeg,55.91512518550582,71.0,225.58860850704082,248.0,0.0
-10full-10seq3.jpeg,91.45696832774097,67.99999999999997,267.7709175781282,237.0,0.0
-10full-10seq4.jpeg,38.84166126299793,42.99999999999994,215.47873986377425,212.0,0.0
-10full-10seq5.jpeg,82.32864477065867,44.999999999999986,250.81517360363463,222.00000000000003,0.0
-10full-11seq0.jpeg,44.0,61.0,274.0,258.0,0.0
-10full-11seq1.jpeg,73.00925983004629,30.0,271.5944465677723,260.0,0.0
-10full-11seq2.jpeg,54.26992733260837,33.0,251.61511763300257,263.0,0.0
-10full-11seq3.jpeg,7.797660955917609,23.999999999999943,236.85395153599737,221.0,0.0
-10full-11seq4.jpeg,10.76464350473162,24.999999999999943,239.75796896902247,222.0,0.0
-10full-11seq5.jpeg,40.10084073232903,44.99999999999998,238.69548054957792,275.0,0.0
-10full-12seq0.jpeg,45.0,40.0,252.0,259.0,0.0
-10full-12seq1.jpeg,39.26550788297102,49.0,258.17071433053445,256.0,0.0
-10full-12seq2.jpeg,28.223815788019447,60.0,246.48799121537033,267.0,0.0
-10full-12seq3.jpeg,68.1132815514277,66.99999999999997,276.2371974030124,286.0,0.0
-10full-12seq4.jpeg,34.41729791459411,26.999999999999943,241.87712145534195,246.0,0.0
-10full-12seq5.jpeg,15.62091468666594,70.99999999999997,233.3948429654801,278.0,0.0
-10full-13seq0.jpeg,54.0,40.0,253.0,268.0,0.0
-10full-13seq1.jpeg,58.1644307340369,28.0,285.89296462492723,227.0,0.0
-10full-13seq2.jpeg,29.471840951502312,58.0,256.4050162780703,257.0,0.0
-10full-13seq3.jpeg,34.961272986717795,19.999999999999943,235.01744618849187,248.0,0.0
-10full-13seq4.jpeg,40.963066305094635,25.999999999999943,241.01525058578937,254.0,0.0
-10full-13seq5.jpeg,5.58188208340342,86.99999999999997,230.71779278067473,286.0,0.0
-10full-14seq0.jpeg,45.0,43.0,263.0,265.0,0.0
-10full-14seq1.jpeg,55.25617955844873,33.0,276.2808977922438,251.0,0.0
-10full-14seq2.jpeg,51.925178308088654,28.0,273.60574723877494,246.0,0.0
-10full-14seq3.jpeg,49.50684179511808,39.99999999999994,268.0842187773376,262.0,0.0
-10full-14seq4.jpeg,54.38022193280646,52.99999999999997,272.88984097190155,275.0,0.0
-10full-14seq5.jpeg,11.847327651929701,59.99999999999998,233.98472112561274,278.0,0.0
-10full-15seq0.jpeg,67.0,61.0,237.0,242.0,0.0
-10full-15seq1.jpeg,61.296316640988536,67.0,242.21931575874515,237.0,0.0
-10full-15seq2.jpeg,52.534670065486765,72.0,233.06289992688681,242.0,0.0
-10full-15seq3.jpeg,73.56957687807288,65.99999999999997,243.94122859571536,247.0,0.0
-10full-15seq4.jpeg,82.83807170346716,77.99999999999997,252.45888519151896,259.0,0.0
-10full-15seq5.jpeg,90.59540130791693,30.99999999999999,270.8425018267934,201.00000000000003,0.0
-10full-16seq0.jpeg,56.0,54.0,230.0,234.0,0.0
-10full-16seq1.jpeg,46.44785997168145,63.0,226.3097858194693,237.0,0.0
-10full-16seq2.jpeg,51.60606567584481,74.0,231.30575865423307,248.0,0.0
-10full-16seq3.jpeg,79.47800702078015,88.99999999999997,253.5726890662986,269.0,0.0
-10full-16seq4.jpeg,50.422627368844864,46.99999999999997,225.0343184424373,227.0,0.0
-10full-16seq5.jpeg,63.72055448969986,71.99999999999999,243.4695813337788,246.00000000000003,0.0
-10full-17seq0.jpeg,53.0,65.0,246.0,243.0,0.0
-10full-17seq1.jpeg,85.51757762042108,29.0,264.15429531641183,222.0,0.0
-10full-17seq2.jpeg,84.53958461761212,33.0,263.83782452089946,226.0,0.0
-10full-17seq3.jpeg,42.69330763234796,43.99999999999994,234.81319197791382,222.0,0.0
-10full-17seq4.jpeg,71.87827466257578,74.99999999999997,263.8689293534032,253.0,0.0
-10full-17seq5.jpeg,28.29342286955928,82.99999999999997,206.54198694778313,276.0,0.0
-10full-18seq0.jpeg,69.0,58.0,238.0,246.0,0.0
-10full-18seq1.jpeg,53.937520778360685,66.0,241.72000052524612,235.0,0.0
-10full-18seq2.jpeg,73.56390603210986,44.0,260.3030521136196,213.0,0.0
-10full-18seq3.jpeg,84.64206643851172,72.99999999999997,254.85633191376058,261.0,0.0
-10full-18seq4.jpeg,63.63857089965528,55.99999999999997,233.96533418990913,244.0,0.0
-10full-18seq5.jpeg,55.2227456229436,60.999999999999986,241.48251475795686,230.00000000000003,0.0
-10full-19seq0.jpeg,61.0,64.0,239.0,243.0,0.0
-10full-19seq1.jpeg,83.75585531379734,41.0,263.0919219856929,219.0,0.0
-10full-19seq2.jpeg,34.79019878101922,92.0,213.5731647390348,270.0,0.0
-10full-19seq3.jpeg,72.51221532285314,68.99999999999997,250.4088502482528,248.0,0.0
-10full-19seq4.jpeg,47.62410194170385,43.99999999999994,225.04722682256136,223.0,0.0
-10full-19seq5.jpeg,24.25094936710142,93.99999999999997,203.33488315492772,272.0,0.0
-10full-2seq0.jpeg,35.0,35.0,267.0,274.0,0.0
-10full-2seq1.jpeg,61.0332223619269,7.0,299.53227589930293,239.00000000000003,0.0
-10full-2seq2.jpeg,22.102191687715518,46.0,261.382440828636,278.0,0.0
-10full-2seq3.jpeg,32.44044779113298,25.999999999999943,264.2942364159952,265.0,0.0
-10full-2seq4.jpeg,4.678311162425441,0.0,233.9155581212721,230.0,0.0
-10full-2seq5.jpeg,3.7121570872846426,60.99999999999997,242.21824994532292,293.0,0.0
-10full-20seq0.jpeg,64.0,57.0,237.0,249.0,0.0
-10full-20seq1.jpeg,82.28074092016779,34.0,272.7282985556124,207.0,0.0
-10full-20seq2.jpeg,69.93504545698384,51.0,260.41602453061097,224.0,0.0
-10full-20seq3.jpeg,82.96725594963424,71.99999999999997,256.71045076180945,264.0,0.0
-10full-20seq4.jpeg,84.87269836368357,73.99999999999997,259.28143016597835,266.0,0.0
-10full-20seq5.jpeg,78.61168826027418,34.999999999999986,269.80307822662013,208.00000000000003,0.0
-10full-21seq0.jpeg,22.0,27.0,273.0,280.0,0.0
-10full-21seq1.jpeg,14.989603624567916,35.0,267.939164789152,286.0,0.0
-10full-21seq2.jpeg,35.12867495008372,17.0,287.5004713020012,268.0,0.0
-10full-21seq3.jpeg,21.352592828638567,17.999999999999943,272.0134651648305,271.0,0.0
-10full-21seq4.jpeg,28.57684219888786,21.999999999999943,279.8559718787639,275.0,0.0
-10full-21seq5.jpeg,3.7103816588287892,59.99999999999997,239.3196169944569,300.0,0.0
-10full-22seq0.jpeg,69.0,62.0,242.0,255.0,0.0
-10full-22seq1.jpeg,67.28706755582493,64.0,258.8683015689377,237.0,0.0
-10full-22seq2.jpeg,34.21200538086482,90.0,225.61430575489246,263.0,0.0
-10full-22seq3.jpeg,61.55955135508199,38.99999999999994,235.65765753117327,232.0,0.0
-10full-22seq4.jpeg,50.85735979106031,37.99999999999994,223.37350182740218,231.0,0.0
-10full-22seq5.jpeg,19.595784713854382,83.99999999999997,212.61426414532067,257.0,0.0
-10full-23seq0.jpeg,35.0,36.0,264.0,264.0,0.0
-10full-23seq1.jpeg,20.427090357701253,51.0,248.839100721088,280.0,0.0
-10full-23seq2.jpeg,6.967481872494836,65.0,234.9036745583973,294.0,0.0
-10full-23seq3.jpeg,54.34752771337518,54.99999999999997,283.71251755456876,283.0,0.0
-10full-23seq4.jpeg,46.85948194491161,46.99999999999997,275.53375383608034,275.0,0.0
-10full-23seq5.jpeg,26.81024099210883,44.99999999999998,255.65479803189544,274.0,0.0
-10full-24seq0.jpeg,40.0,38.0,266.0,271.0,0.0
-10full-24seq1.jpeg,28.70414141903698,49.0,261.30666671123345,275.0,0.0
-10full-24seq2.jpeg,54.54372746718745,16.0,287.3285643360769,242.0,0.0
-10full-24seq3.jpeg,53.89691112739898,48.99999999999997,279.4654651050318,282.0,0.0
-10full-24seq4.jpeg,28.243461351496634,23.999999999999943,254.1911521634697,257.0,0.0
-10full-24seq5.jpeg,67.72444254726727,1.9999999999999856,299.92253128075515,228.00000000000003,0.0
