ID,x1,y1,x2,y2,c
-10full-1seq0.jpeg,95.0,90.0,206.0,220.0,1.0
-10full-1seq1.jpeg,53.07353,132.0,181.96638,243.0,1.0
-10full-1seq2.jpeg,103.411,81.0,231.75143,192.0,1.0
-10full-1seq3.jpeg,85.82176,72.0,197.2914,202.0,1.0
-10full-1seq4.jpeg,79.043236,63.0,191.5636,193.0,1.0
-10full-1seq5.jpeg,108.35533,64.0,238.1865,175.0,1.0
-10full-2seq0.jpeg,96.0,89.0,216.0,220.0,1.0
-10full-2seq1.jpeg,53.96654,131.0,184.88538,251.0,1.0
-10full-2seq2.jpeg,117.78592,56.0,248.22652,176.0,1.0
-10full-2seq3.jpeg,80.6185,77.0,201.0606,208.0,1.0
-10full-2seq4.jpeg,104.60116,103.0,225.2223,234.0,1.0
-10full-2seq5.jpeg,116.30074,59.0,247.51184,179.0,1.0
-10full-3seq0.jpeg,92.0,87.0,210.0,224.0,1.0
-10full-3seq1.jpeg,92.82563,85.0,229.62129,203.0,1.0
-10full-3seq2.jpeg,55.53082,121.0,191.9223,239.0,1.0
-10full-3seq3.jpeg,93.465485,81.0,212.68167,218.0,1.0
-10full-3seq4.jpeg,115.54618,103.0,234.84996,240.0,1.0
-10full-3seq5.jpeg,44.656395,121.0,181.60268,239.0,1.0
-10full-4seq0.jpeg,91.0,81.0,203.0,221.0,1.0
-10full-4seq1.jpeg,75.88641,97.0,215.0115,209.0,1.0
-10full-4seq2.jpeg,95.60696,83.0,233.5016,195.0,1.0
-10full-4seq3.jpeg,96.760635,79.0,208.33157,219.0,1.0
-10full-4seq4.jpeg,122.60598,111.0,236.85246,251.0,1.0
-10full-4seq5.jpeg,113.27754,57.0,252.69606,169.0,1.0
-10full-5seq0.jpeg,94.0,83.0,203.0,218.0,1.0
-10full-5seq1.jpeg,82.91197,97.0,216.92087,206.0,1.0
-10full-5seq2.jpeg,118.21981,61.0,253.32817,170.0,1.0
-10full-5seq3.jpeg,77.81144,63.0,186.54794,198.0,1.0
-10full-5seq4.jpeg,123.89677,110.0,234.55266,245.0,1.0
-10full-5seq5.jpeg,64.709656,112.0,199.0312,221.0,1.0
-10full-6seq0.jpeg,99.0,100.0,228.0,226.0,1.0
-10full-6seq1.jpeg,108.5899,88.0,234.6646,217.0,1.0
-10full-6seq2.jpeg,114.30068,58.0,240.12749,187.0,1.0
-10full-6seq3.jpeg,65.67438,65.0,194.20851,191.0,1.0
-10full-6seq4.jpeg,50.732273,53.0,179.5142,179.0,1.0
-10full-6seq5.jpeg,80.29952,64.0,206.88936,193.0,1.0
-10low-1seq0.jpeg,87.0,113.0,231.0,214.0,1.0
-10low-1seq1.jpeg,121.476555,61.0,222.04321,205.0,1.0
-10low-1seq2.jpeg,124.00463,56.0,226.35767,200.0,1.0
-10low-1seq3.jpeg,75.17628,75.0,218.6047,176.0,1.0
-10low-1seq4.jpeg,72.90014,90.0,215.78441,191.0,1.0
-10low-1seq5.jpeg,70.711876,84.0,172.85124,228.0,1.0
-10low-2seq0.jpeg,94.0,64.0,188.0,227.0,1.0
-10low-2seq1.jpeg,92.16831,85.0,253.2203,179.0,1.0
-10low-2seq2.jpeg,65.804276,110.0,228.3209,204.0,1.0
-10low-2seq3.jpeg,115.83499,96.0,212.68063,259.0,1.0
-10low-2seq4.jpeg,135.94193,100.0,234.12221,263.0,1.0
-10low-2seq5.jpeg,102.97113,63.0,264.7829,157.0,1.0
-10low-3seq0.jpeg,64.0,51.0,174.0,186.0,1.0
-10low-3seq1.jpeg,66.6921,111.0,201.04285,221.0,1.0
-10low-3seq2.jpeg,74.49806,103.0,208.98157,213.0,1.0
-10low-3seq3.jpeg,88.15521,139.0,198.83897,274.0,1.0
-10low-3seq4.jpeg,140.37204,129.0,251.34181,264.0,1.0
-10low-3seq5.jpeg,135.86098,33.0,268.94928,143.0,1.0
-10low-4seq0.jpeg,119.0,101.0,232.0,251.0,1.0
-10low-4seq1.jpeg,71.659424,99.0,218.70084,212.0,1.0
-10low-4seq2.jpeg,121.2165,43.0,268.9491,156.0,1.0
-10low-4seq3.jpeg,49.69235,32.0,163.69244,182.0,1.0
-10low-4seq4.jpeg,35.896652,17.0,148.57225,167.0,1.0
-10low-4seq5.jpeg,25.844635,152.0,173.52826,265.0,1.0
-10low-5seq0.jpeg,117.0,72.0,189.0,238.0,1.0
-10low-5seq1.jpeg,43.85693,140.0,207.58946,212.0,1.0
-10low-5seq2.jpeg,67.95654,115.0,233.85045,187.0,1.0
-10low-5seq3.jpeg,106.71792,53.0,182.945,219.0,1.0
-10low-5seq4.jpeg,125.10051,80.0,203.8675,246.0,1.0
-10low-5seq5.jpeg,58.125557,125.0,218.43959,197.0,1.0
-10low-6seq0.jpeg,59.0,74.0,196.0,184.0,1.0
-10low-6seq1.jpeg,54.88678,79.0,165.64046,216.0,1.0
-10low-6seq2.jpeg,107.70376,69.0,219.22003,206.0,1.0
-10low-6seq3.jpeg,130.29208,142.0,265.27094,252.0,1.0
-10low-6seq4.jpeg,94.15532,106.0,230.04959,216.0,1.0
-10low-6seq5.jpeg,81.84883,93.0,193.20132,230.0,1.0
-10mid-1seq0.jpeg,97.0,113.0,230.0,223.0,1.0
-10mid-1seq1.jpeg,78.41059,131.0,188.58244,264.0,1.0
-10mid-1seq2.jpeg,94.56927,88.0,204.7376,221.0,1.0
-10mid-1seq3.jpeg,102.91174,83.0,234.30798,193.0,1.0
-10mid-1seq4.jpeg,38.083397,45.0,169.05312,155.0,1.0
-10mid-1seq5.jpeg,74.5324,99.0,184.84035,232.0,1.0
-10mid-2seq0.jpeg,89.0,94.0,220.0,211.0,1.0
-10mid-2seq1.jpeg,55.93306,118.0,172.7932,249.0,1.0
-10mid-2seq2.jpeg,114.57219,57.0,232.05722,188.0,1.0
-10mid-2seq3.jpeg,77.723404,78.0,208.25887,195.0,1.0
-10mid-2seq4.jpeg,49.179173,52.0,179.08643,169.0,1.0
-10mid-2seq5.jpeg,88.62069,79.0,206.78162,210.0,1.0
-10mid-3seq0.jpeg,91.0,109.0,230.0,219.0,1.0
-10mid-3seq1.jpeg,92.56833,105.0,204.576,244.0,1.0
-10mid-3seq2.jpeg,74.41851,107.0,186.04626,246.0,1.0
-10mid-3seq3.jpeg,69.235344,57.0,206.74445,167.0,1.0
-10mid-3seq4.jpeg,44.336464,55.0,181.11917,165.0,1.0
-10mid-3seq5.jpeg,75.92644,74.0,188.41005,213.0,1.0
-10mid-4seq0.jpeg,71.0,100.0,226.0,200.0,1.0
-10mid-4seq1.jpeg,104.64529,68.0,206.3566,223.0,1.0
-10mid-4seq2.jpeg,111.58899,59.0,214.59421,214.0,1.0
-10mid-4seq3.jpeg,97.2997,123.0,249.92668,223.0,1.0
-10mid-4seq4.jpeg,94.38473,120.0,247.75992,220.0,1.0
-10mid-4seq5.jpeg,86.96267,87.0,189.82173,242.0,1.0
-10mid-5seq0.jpeg,86.0,108.0,232.0,212.0,1.0
-10mid-5seq1.jpeg,116.80716,58.0,223.08253,204.0,1.0
-10mid-5seq2.jpeg,81.03524,95.0,188.15079,241.0,1.0
-10mid-5seq3.jpeg,70.73798,90.0,216.09001,194.0,1.0
-10mid-5seq4.jpeg,88.552605,109.0,234.81364,213.0,1.0
-10mid-5seq5.jpeg,93.75149,79.0,199.22192,225.0,1.0
-10mid-6seq0.jpeg,83.0,92.0,222.0,208.0,1.0
-10mid-6seq1.jpeg,83.654274,87.0,199.17685,226.0,1.0
-10mid-6seq2.jpeg,55.12289,114.0,172.97183,253.0,1.0
-10mid-6seq3.jpeg,74.41292,82.0,212.74463,198.0,1.0
-10mid-6seq4.jpeg,68.90529,81.0,206.71587,197.0,1.0
-10mid-6seq5.jpeg,88.48542,81.0,205.21088,220.0,1.0
0full-15seq0.jpeg,87.0,115.0,225.0,187.0,1.0
0full-15seq1.jpeg,74.9986,125.0,150.94655,263.0,1.0
0full-15seq2.jpeg,96.876366,92.0,174.37746,230.0,1.0
0full-15seq3.jpeg,94.37131,133.0,229.73218,205.0,1.0
0full-15seq4.jpeg,47.38766,84.0,181.96861,156.0,1.0
0full-15seq5.jpeg,96.57193,103.0,173.64377,241.0,1.0
0full-20seq0.jpeg,86.0,104.0,215.0,190.0,1.0
0full-20seq1.jpeg,115.35935,72.0,203.29723,201.0,1.0
0full-20seq2.jpeg,118.6726,69.0,204.97995,198.0,1.0
0full-20seq3.jpeg,98.94948,124.0,227.00174,210.0,1.0
0full-20seq4.jpeg,95.730865,120.0,222.43349,206.0,1.0
0full-20seq5.jpeg,145.64598,48.0,232.24629,177.0,1.0
0full-31seq0.jpeg,82.0,80.0,208.0,215.0,1.0
0full-31seq1.jpeg,66.23049,97.0,201.48994,223.0,1.0
0full-31seq2.jpeg,82.31718,90.0,216.32187,216.0,1.0
0full-31seq3.jpeg,86.09913,79.0,212.37784,214.0,1.0
0full-31seq4.jpeg,113.50797,108.0,239.73668,243.0,1.0
0full-31seq5.jpeg,114.386566,46.0,249.06754,172.0,1.0
0full-32seq0.jpeg,80.0,90.0,218.0,207.0,1.0
0full-32seq1.jpeg,74.27319,98.0,192.34851,236.0,1.0
0full-32seq2.jpeg,88.67561,83.0,207.22092,221.0,1.0
0full-32seq3.jpeg,79.095665,92.0,216.52438,209.0,1.0
0full-32seq4.jpeg,75.180565,86.0,211.61937,203.0,1.0
0full-32seq5.jpeg,104.722275,70.0,222.89511,208.0,1.0
0full-40seq0.jpeg,87.0,81.0,212.0,213.0,1.0
0full-40seq1.jpeg,80.97198,88.0,212.78683,213.0,1.0
0full-40seq2.jpeg,73.633965,95.0,205.60132,220.0,1.0
0full-40seq3.jpeg,77.27243,78.0,202.95651,210.0,1.0
0full-40seq4.jpeg,71.79178,71.0,196.72812,203.0,1.0
0full-40seq5.jpeg,78.165535,98.0,209.37198,223.0,1.0
0full-5seq0.jpeg,94.0,92.0,221.0,227.0,1.0
0full-5seq1.jpeg,78.12295,107.0,212.45631,234.0,1.0
0full-5seq2.jpeg,92.957825,77.0,227.99129,204.0,1.0
0full-5seq3.jpeg,98.76198,79.0,226.57161,214.0,1.0
0full-5seq4.jpeg,87.881325,83.0,215.88239,218.0,1.0
0full-5seq5.jpeg,63.876457,105.0,198.30302,232.0,1.0
0full-6seq0.jpeg,74.0,93.0,222.0,198.0,1.0
0full-6seq1.jpeg,84.04572,82.0,192.37132,230.0,1.0
0full-6seq2.jpeg,64.48479,110.0,173.1877,258.0,1.0
0full-6seq3.jpeg,81.527336,110.0,229.66846,215.0,1.0
0full-6seq4.jpeg,79.73949,103.0,225.14679,208.0,1.0
0full-6seq5.jpeg,115.38819,59.0,223.27147,207.0,1.0
0full-8seq0.jpeg,82.0,66.0,200.0,214.0,1.0
0full-8seq1.jpeg,60.451668,106.0,207.68074,224.0,1.0
0full-8seq2.jpeg,86.23145,81.0,231.80498,199.0,1.0
0full-8seq3.jpeg,73.413246,61.0,193.88626,209.0,1.0
0full-8seq4.jpeg,68.8559,52.0,189.12422,200.0,1.0
0full-8seq5.jpeg,63.063942,105.0,210.87006,223.0,1.0
0low-13seq0.jpeg,82.0,41.0,185.0,228.0,1.0
0low-13seq1.jpeg,46.938168,76.0,232.73509,179.0,1.0
0low-13seq2.jpeg,45.96916,112.0,229.8458,215.0,1.0
0low-13seq3.jpeg,106.1147,64.0,210.26431,251.0,1.0
0low-13seq4.jpeg,148.20201,108.0,256.07056,295.0,1.0
